date,temperature_2m_max,temperature_2m_min,rain_sum
2021-01-01 00:00:00+00:00,13.806,7.756,4.2
2021-01-02 00:00:00+00:00,15.906,5.656,0.0
2021-01-03 00:00:00+00:00,14.456,8.2560005,0.2
2021-01-04 00:00:00+00:00,15.556,8.7560005,0.0
2021-01-05 00:00:00+00:00,14.7560005,7.656,1.6
2021-01-06 00:00:00+00:00,14.056,7.506,0.0
2021-01-07 00:00:00+00:00,15.2560005,8.706,0.0
2021-01-08 00:00:00+00:00,17.006,10.956,0.0
2021-01-09 00:00:00+00:00,15.0060005,9.0060005,12.1
2021-01-10 00:00:00+00:00,9.606,8.806,26.500002
2021-01-11 00:00:00+00:00,17.856,9.356,3.4000003
2021-01-12 00:00:00+00:00,17.556,8.856,25.4
2021-01-13 00:00:00+00:00,9.456,5.2060003,7.4999976
2021-01-14 00:00:00+00:00,5.806,3.0059998,1.3000001
2021-01-15 00:00:00+00:00,5.7060003,0.356,4.6000004
2021-01-16 00:00:00+00:00,5.606,0.40600002,7.5000005
2021-01-17 00:00:00+00:00,1.956,-2.894,1.0
2021-01-18 00:00:00+00:00,1.906,-3.344,0.0
2021-01-19 00:00:00+00:00,3.306,-4.7939997,0.0
2021-01-20 00:00:00+00:00,5.806,-2.344,0.0
2021-01-21 00:00:00+00:00,10.056,5.9560003,0.0
2021-01-22 00:00:00+00:00,13.156,8.7560005,0.0
2021-01-23 00:00:00+00:00,14.2560005,8.706,0.0
2021-01-24 00:00:00+00:00,13.306,9.106,2.0
2021-01-25 00:00:00+00:00,13.356,10.906,5.6999993
2021-01-26 00:00:00+00:00,14.056,9.956,2.4
2021-01-27 00:00:00+00:00,11.456,1.556,17.1
2021-01-28 00:00:00+00:00,4.556,0.0059999973,0.39999998
2021-01-29 00:00:00+00:00,8.906,3.056,0.0
2021-01-30 00:00:00+00:00,10.106,6.106,11.000001
2021-01-31 00:00:00+00:00,13.206,7.306,0.0
2021-02-01 00:00:00+00:00,17.306,9.106,0.2
2021-02-02 00:00:00+00:00,15.856,9.156,4.3999996
2021-02-03 00:00:00+00:00,14.356,6.7060003,0.2
2021-02-04 00:00:00+00:00,13.5060005,6.606,0.0
2021-02-05 00:00:00+00:00,14.7560005,6.656,0.0
2021-02-06 00:00:00+00:00,14.206,6.756,0.0
2021-02-07 00:00:00+00:00,15.7560005,7.4560003,0.0
2021-02-08 00:00:00+00:00,20.556,13.106,1.0
2021-02-09 00:00:00+00:00,16.656,13.2560005,2.9999998
2021-02-10 00:00:00+00:00,15.5060005,11.056,4.1
2021-02-11 00:00:00+00:00,17.206,12.156,0.4
2021-02-12 00:00:00+00:00,12.056,1.206,13.300001
2021-02-13 00:00:00+00:00,3.106,-0.19399999,0.0
2021-02-14 00:00:00+00:00,2.2059999,0.356,1.2999998
2021-02-15 00:00:00+00:00,2.406,0.556,0.4
2021-02-16 00:00:00+00:00,1.456,-0.694,0.0
2021-02-17 00:00:00+00:00,3.356,-3.4940002,0.0
2021-02-18 00:00:00+00:00,4.9560003,1.006,3.6
2021-02-19 00:00:00+00:00,4.556,-0.944,0.90000004
2021-02-20 00:00:00+00:00,6.606,-1.294,0.0
2021-02-21 00:00:00+00:00,9.456,1.006,0.0
2021-02-22 00:00:00+00:00,10.706,0.0059999973,0.0
2021-02-23 00:00:00+00:00,12.206,2.2059999,0.0
2021-02-24 00:00:00+00:00,8.2560005,3.856,0.0
2021-02-25 00:00:00+00:00,10.0060005,3.7559998,0.0
2021-02-26 00:00:00+00:00,14.0060005,3.4559999,0.0
2021-02-27 00:00:00+00:00,11.0060005,2.406,0.0
2021-02-28 00:00:00+00:00,8.656,3.606,0.2
2021-03-01 00:00:00+00:00,9.856,5.056,2.4
2021-03-02 00:00:00+00:00,7.656,4.606,1.7000002
2021-03-03 00:00:00+00:00,10.106,0.606,0.0
2021-03-04 00:00:00+00:00,9.656,0.356,0.0
2021-03-05 00:00:00+00:00,14.5060005,6.606,0.0
2021-03-06 00:00:00+00:00,13.106,5.356,14.400001
2021-03-07 00:00:00+00:00,6.856,0.506,2.5
2021-03-08 00:00:00+00:00,8.2560005,-0.49399996,0.0
2021-03-09 00:00:00+00:00,12.556,2.156,0.0
2021-03-10 00:00:00+00:00,14.2560005,6.356,4.9000006
2021-03-11 00:00:00+00:00,7.856,4.356,8.0
2021-03-12 00:00:00+00:00,7.856,2.406,0.0
2021-03-13 00:00:00+00:00,11.156,2.4559999,0.0
2021-03-14 00:00:00+00:00,14.356,4.406,0.0
2021-03-15 00:00:00+00:00,17.606,7.4560003,3.3000002
2021-03-16 00:00:00+00:00,11.606,7.9560003,11.600001
2021-03-17 00:00:00+00:00,8.956,5.606,2.8
2021-03-18 00:00:00+00:00,9.356,4.4560003,1.4
2021-03-19 00:00:00+00:00,9.406,4.156,3.9
2021-03-20 00:00:00+00:00,11.306,5.156,2.6
2021-03-21 00:00:00+00:00,7.106,5.9560003,14.100001
2021-03-22 00:00:00+00:00,13.056,6.256,14.3
2021-03-23 00:00:00+00:00,7.006,4.306,2.1000004
2021-03-24 00:00:00+00:00,5.406,2.2559998,1.8000002
2021-03-25 00:00:00+00:00,6.556,1.6060001,0.70000005
2021-03-26 00:00:00+00:00,8.706,2.006,0.2
2021-03-27 00:00:00+00:00,11.106,3.2059999,0.0
2021-03-28 00:00:00+00:00,13.5060005,3.2059999,0.0
2021-03-29 00:00:00+00:00,10.806,4.856,0.3
2021-03-30 00:00:00+00:00,9.156,2.906,2.4
2021-03-31 00:00:00+00:00,10.306,4.306,0.0
2021-04-01 00:00:00+00:00,9.856,4.406,0.2
2021-04-02 00:00:00+00:00,11.856,2.7059999,0.0
2021-04-03 00:00:00+00:00,18.106,9.456,1.7
2021-04-04 00:00:00+00:00,15.806,8.456,4.3
2021-04-05 00:00:00+00:00,8.606,5.106,15.5
2021-04-06 00:00:00+00:00,19.606,7.906,2.0
2021-04-07 00:00:00+00:00,19.456,7.906,1.3
2021-04-08 00:00:00+00:00,8.056,4.806,15.399999
2021-04-09 00:00:00+00:00,9.156,2.7059999,2.0
2021-04-10 00:00:00+00:00,9.7560005,1.8560001,0.8
2021-04-11 00:00:00+00:00,11.5060005,1.6060001,0.0
2021-04-12 00:00:00+00:00,11.706,6.356,0.0
2021-04-13 00:00:00+00:00,16.806,5.606,3.6999998
2021-04-14 00:00:00+00:00,18.506,9.156,0.3
2021-04-15 00:00:00+00:00,13.906,8.006,0.7
2021-04-16 00:00:00+00:00,13.456,8.006,1.5
2021-04-17 00:00:00+00:00,13.106,9.156,3.6000001
2021-04-18 00:00:00+00:00,18.406,9.156,0.4
2021-04-19 00:00:00+00:00,14.056,9.806,7.6999993
2021-04-20 00:00:00+00:00,14.706,9.0060005,0.5
2021-04-21 00:00:00+00:00,16.856,7.306,0.0
2021-04-22 00:00:00+00:00,16.706,8.956,0.0
2021-04-23 00:00:00+00:00,18.556,9.456,0.1
2021-04-24 00:00:00+00:00,15.606,10.456,2.4
2021-04-25 00:00:00+00:00,12.706,9.5060005,3.0999997
2021-04-26 00:00:00+00:00,15.356,7.506,0.0
2021-04-27 00:00:00+00:00,17.606,6.606,0.2
2021-04-28 00:00:00+00:00,20.656,10.0060005,0.7
2021-04-29 00:00:00+00:00,19.906,10.706,0.0
2021-04-30 00:00:00+00:00,20.806,10.356,0.0
2021-05-01 00:00:00+00:00,24.706,13.356,0.0
2021-05-02 00:00:00+00:00,27.006,16.756,0.0
2021-05-03 00:00:00+00:00,25.506,15.356,0.0
2021-05-04 00:00:00+00:00,21.606,13.356,0.0
2021-05-05 00:00:00+00:00,22.606,12.456,0.1
2021-05-06 00:00:00+00:00,20.456,12.656,0.0
2021-05-07 00:00:00+00:00,25.956,13.306,0.0
2021-05-08 00:00:00+00:00,22.406,13.306,6.0
2021-05-09 00:00:00+00:00,17.106,10.2560005,0.0
2021-05-10 00:00:00+00:00,16.556,10.056,0.0
2021-05-11 00:00:00+00:00,17.706,9.956,0.0
2021-05-12 00:00:00+00:00,21.006,9.5060005,0.0
2021-05-13 00:00:00+00:00,24.456,9.106,0.0
2021-05-14 00:00:00+00:00,25.906,12.806,0.0
2021-05-15 00:00:00+00:00,25.656,14.5060005,0.0
2021-05-16 00:00:00+00:00,21.456,14.406,4.5
2021-05-17 00:00:00+00:00,21.506,14.606,0.1
2021-05-18 00:00:00+00:00,23.356,15.306,3.3000002
2021-05-19 00:00:00+00:00,25.356,14.906,0.0
2021-05-20 00:00:00+00:00,25.806,15.406,0.0
2021-05-21 00:00:00+00:00,16.656,13.706,30.900002
2021-05-22 00:00:00+00:00,20.306,13.706,1.1000001
2021-05-23 00:00:00+00:00,21.956,11.7560005,0.0
2021-05-24 00:00:00+00:00,25.706,13.606,0.0
2021-05-25 00:00:00+00:00,23.206,14.306,0.0
2021-05-26 00:00:00+00:00,22.356,15.056,0.0
2021-05-27 00:00:00+00:00,22.006,15.556,0.2
2021-05-28 00:00:00+00:00,22.356,15.206,0.6
2021-05-29 00:00:00+00:00,20.206,15.156,3.3000002
2021-05-30 00:00:00+00:00,24.106,16.256,0.6
2021-05-31 00:00:00+00:00,20.706,15.7560005,1.0000001
2021-06-01 00:00:00+00:00,17.756,13.106,19.300001
2021-06-02 00:00:00+00:00,16.056,12.356,3.9999995
2021-06-03 00:00:00+00:00,18.456,13.606,0.70000005
2021-06-04 00:00:00+00:00,21.256,12.556,0.3
2021-06-05 00:00:00+00:00,21.956,13.106,0.4
2021-06-06 00:00:00+00:00,22.856,13.156,0.0
2021-06-07 00:00:00+00:00,25.356,15.456,0.0
2021-06-08 00:00:00+00:00,24.156,15.7560005,0.0
2021-06-09 00:00:00+00:00,24.956,15.906,0.0
2021-06-10 00:00:00+00:00,25.506,16.956,0.0
2021-06-11 00:00:00+00:00,25.856,18.706,0.1
2021-06-12 00:00:00+00:00,26.056,18.056,0.0
2021-06-13 00:00:00+00:00,24.856,17.156,5.2
2021-06-14 00:00:00+00:00,20.106,14.556,3.6999998
2021-06-15 00:00:00+00:00,19.056,14.0060005,5.7999997
2021-06-16 00:00:00+00:00,20.556,16.306,13.6
2021-06-17 00:00:00+00:00,22.656,15.556,2.2
2021-06-18 00:00:00+00:00,23.456,16.956,7.5
2021-06-19 00:00:00+00:00,22.556,16.806,29.900002
2021-06-20 00:00:00+00:00,23.806,17.756,1.0
2021-06-21 00:00:00+00:00,23.806,18.206,0.2
2021-06-22 00:00:00+00:00,25.356,17.256,0.0
2021-06-23 00:00:00+00:00,25.956,19.056,1.0000001
2021-06-24 00:00:00+00:00,27.556,19.006,0.1
2021-06-25 00:00:00+00:00,28.756,20.406,0.0
2021-06-26 00:00:00+00:00,28.756,21.606,0.0
2021-06-27 00:00:00+00:00,28.556,20.456,0.6
2021-06-28 00:00:00+00:00,28.556,21.556,0.0
2021-06-29 00:00:00+00:00,29.706,20.706,0.0
2021-06-30 00:00:00+00:00,31.306,19.956,0.0
2021-07-01 00:00:00+00:00,32.705997,19.056,0.0
2021-07-02 00:00:00+00:00,27.906,22.156,0.0
2021-07-03 00:00:00+00:00,25.356,19.256,18.400002
2021-07-04 00:00:00+00:00,24.556,18.756,4.6
2021-07-05 00:00:00+00:00,26.406,19.906,0.2
2021-07-06 00:00:00+00:00,23.606,20.506,40.300003
2021-07-07 00:00:00+00:00,25.656,21.356,5.099999
2021-07-08 00:00:00+00:00,25.306,21.556,2.8000002
2021-07-09 00:00:00+00:00,27.156,21.306,0.8000001
2021-07-10 00:00:00+00:00,27.506,21.106,0.0
2021-07-11 00:00:00+00:00,28.006,21.906,0.0
2021-07-12 00:00:00+00:00,28.806,21.006,0.0
2021-07-13 00:00:00+00:00,29.206,21.556,0.0
2021-07-14 00:00:00+00:00,27.906,22.056,0.0
2021-07-15 00:00:00+00:00,29.456,22.556,0.0
2021-07-16 00:00:00+00:00,29.656,22.456,0.0
2021-07-17 00:00:00+00:00,30.456,23.856,0.0
2021-07-18 00:00:00+00:00,31.006,24.056,0.0
2021-07-19 00:00:00+00:00,29.506,23.506,0.1
2021-07-20 00:00:00+00:00,30.456,22.906,0.2
2021-07-21 00:00:00+00:00,28.556,21.856,0.70000005
2021-07-22 00:00:00+00:00,25.556,21.756,0.3
2021-07-23 00:00:00+00:00,26.756,20.856,0.2
2021-07-24 00:00:00+00:00,25.956,20.956,0.2
2021-07-25 00:00:00+00:00,27.756,21.806,0.0
2021-07-26 00:00:00+00:00,28.356,19.956,0.0
2021-07-27 00:00:00+00:00,29.606,19.356,0.0
2021-07-28 00:00:00+00:00,32.406,22.356,0.0
2021-07-29 00:00:00+00:00,33.156,21.206,0.0
2021-07-30 00:00:00+00:00,34.606,20.406,0.0
2021-07-31 00:00:00+00:00,34.705997,22.206,0.0
2021-08-01 00:00:00+00:00,33.505997,21.156,0.0
2021-08-02 00:00:00+00:00,35.306,20.156,0.0
2021-08-03 00:00:00+00:00,35.705997,22.806,0.0
2021-08-04 00:00:00+00:00,33.255997,23.856,0.0
2021-08-05 00:00:00+00:00,36.255997,23.406,0.0
2021-08-06 00:00:00+00:00,37.056,21.856,2.4
2021-08-07 00:00:00+00:00,26.756,21.606,5.3999996
2021-08-08 00:00:00+00:00,28.056,18.856,0.0
2021-08-09 00:00:00+00:00,29.356,18.206,0.0
2021-08-10 00:00:00+00:00,31.056,17.806,0.0
2021-08-11 00:00:00+00:00,29.856,20.856,2.3000002
2021-08-12 00:00:00+00:00,29.956,21.556,0.0
2021-08-13 00:00:00+00:00,27.756,22.206,0.5
2021-08-14 00:00:00+00:00,27.356,20.356,0.0
2021-08-15 00:00:00+00:00,27.506,19.856,0.0
2021-08-16 00:00:00+00:00,28.856,18.756,0.0
2021-08-17 00:00:00+00:00,30.006,20.356,0.0
2021-08-18 00:00:00+00:00,29.956,21.306,0.0
2021-08-19 00:00:00+00:00,28.006,20.656,1.0
2021-08-20 00:00:00+00:00,27.006,18.406,0.0
2021-08-21 00:00:00+00:00,27.906,17.956,0.0
2021-08-22 00:00:00+00:00,27.206,21.706,0.0
2021-08-23 00:00:00+00:00,28.506,21.856,0.0
2021-08-24 00:00:00+00:00,28.956,21.356,0.0
2021-08-25 00:00:00+00:00,29.706,20.956,0.0
2021-08-26 00:00:00+00:00,30.306,19.856,0.0
2021-08-27 00:00:00+00:00,34.356,21.206,0.0
2021-08-28 00:00:00+00:00,31.906,22.606,0.0
2021-08-29 00:00:00+00:00,29.806,21.256,0.0
2021-08-30 00:00:00+00:00,27.756,21.056,0.6
2021-08-31 00:00:00+00:00,27.906,20.756,0.0
2021-09-01 00:00:00+00:00,28.856,20.806,0.0
2021-09-02 00:00:00+00:00,24.656,18.356,1.0
2021-09-03 00:00:00+00:00,23.906,16.506,0.2
2021-09-04 00:00:00+00:00,25.106,14.5060005,0.0
2021-09-05 00:00:00+00:00,25.756,18.506,0.0
2021-09-06 00:00:00+00:00,23.606,19.956,1.0
2021-09-07 00:00:00+00:00,23.956,19.506,0.0
2021-09-08 00:00:00+00:00,24.956,19.156,0.0
2021-09-09 00:00:00+00:00,25.556,18.906,0.0
2021-09-10 00:00:00+00:00,21.556,16.706,8.8
2021-09-11 00:00:00+00:00,24.006,14.456,0.4
2021-09-12 00:00:00+00:00,25.756,13.156,0.0
2021-09-13 00:00:00+00:00,24.656,16.406,0.0
2021-09-14 00:00:00+00:00,25.506,17.006,0.0
2021-09-15 00:00:00+00:00,24.956,19.006,0.2
2021-09-16 00:00:00+00:00,25.756,16.256,0.3
2021-09-17 00:00:00+00:00,26.306,15.056,0.0
2021-09-18 00:00:00+00:00,28.856,19.106,5.8999996
2021-09-19 00:00:00+00:00,27.056,18.206,0.0
2021-09-20 00:00:00+00:00,29.906,18.706,0.0
2021-09-21 00:00:00+00:00,21.656,16.356,0.1
2021-09-22 00:00:00+00:00,20.106,13.206,3.0
2021-09-23 00:00:00+00:00,15.306,11.856,8.1
2021-09-24 00:00:00+00:00,18.656,11.656,0.0
2021-09-25 00:00:00+00:00,22.606,14.556,0.5
2021-09-26 00:00:00+00:00,24.506,13.906,0.0
2021-09-27 00:00:00+00:00,23.406,15.5060005,0.0
2021-09-28 00:00:00+00:00,21.356,16.406,0.0
2021-09-29 00:00:00+00:00,19.806,15.656,0.4
2021-09-30 00:00:00+00:00,19.206,15.156,0.0
2021-10-01 00:00:00+00:00,18.406,14.306,1.3000001
2021-10-02 00:00:00+00:00,17.106,13.606,1.4000001
2021-10-03 00:00:00+00:00,19.006,13.0060005,0.1
2021-10-04 00:00:00+00:00,19.956,14.306,0.0
2021-10-05 00:00:00+00:00,18.956,13.356,0.0
2021-10-06 00:00:00+00:00,19.656,13.056,0.4
2021-10-07 00:00:00+00:00,20.106,13.606,0.0
2021-10-08 00:00:00+00:00,20.306,14.5060005,0.8
2021-10-09 00:00:00+00:00,19.606,16.056,4.8999996
2021-10-10 00:00:00+00:00,18.706,15.606,0.1
2021-10-11 00:00:00+00:00,23.306,15.156,0.0
2021-10-12 00:00:00+00:00,23.906,14.906,5.0
2021-10-13 00:00:00+00:00,15.306,12.5060005,5.9000006
2021-10-14 00:00:00+00:00,20.756,12.5060005,0.0
2021-10-15 00:00:00+00:00,22.506,15.356,0.9
2021-10-16 00:00:00+00:00,21.156,15.306,8.8
2021-10-17 00:00:00+00:00,16.606,13.7560005,2.1000001
2021-10-18 00:00:00+00:00,16.206,13.056,0.6
2021-10-19 00:00:00+00:00,17.356,11.7560005,0.0
2021-10-20 00:00:00+00:00,17.506,11.356,0.0
2021-10-21 00:00:00+00:00,17.156,8.856,0.0
2021-10-22 00:00:00+00:00,18.806,12.156,0.0
2021-10-23 00:00:00+00:00,19.156,12.306,0.0
2021-10-24 00:00:00+00:00,15.456,11.306,5.6000004
2021-10-25 00:00:00+00:00,14.456,10.7560005,0.0
2021-10-26 00:00:00+00:00,16.056,10.056,0.0
2021-10-27 00:00:00+00:00,17.056,10.356,0.1
2021-10-28 00:00:00+00:00,16.006,11.956,0.0
2021-10-29 00:00:00+00:00,16.056,12.5060005,0.0
2021-10-30 00:00:00+00:00,17.556,12.5060005,0.0
2021-10-31 00:00:00+00:00,18.606,11.556,3.5
2021-11-01 00:00:00+00:00,16.306,11.656,4.4
2021-11-02 00:00:00+00:00,17.106,12.2560005,8.3
2021-11-03 00:00:00+00:00,19.506,13.7560005,0.3
2021-11-04 00:00:00+00:00,21.106,13.706,0.0
2021-11-05 00:00:00+00:00,19.056,12.306,0.0
2021-11-06 00:00:00+00:00,20.606,13.7560005,0.0
2021-11-07 00:00:00+00:00,19.006,12.956,0.0
2021-11-08 00:00:00+00:00,20.006,11.706,0.0
2021-11-09 00:00:00+00:00,18.006,10.806,5.3
2021-11-10 00:00:00+00:00,11.956,10.0060005,1.9
2021-11-11 00:00:00+00:00,13.206,8.856,0.0
2021-11-12 00:00:00+00:00,15.206,7.006,0.0
2021-11-13 00:00:00+00:00,14.706,4.806,0.0
2021-11-14 00:00:00+00:00,16.506,5.356,0.0
2021-11-15 00:00:00+00:00,15.656,10.0060005,0.0
2021-11-16 00:00:00+00:00,14.706,9.7560005,0.0
2021-11-17 00:00:00+00:00,13.606,9.356,0.0
2021-11-18 00:00:00+00:00,13.356,8.656,0.0
2021-11-19 00:00:00+00:00,12.056,7.856,0.6
2021-11-20 00:00:00+00:00,12.7560005,4.9560003,0.0
2021-11-21 00:00:00+00:00,15.606,5.606,0.0
2021-11-22 00:00:00+00:00,15.5060005,10.156,0.0
2021-11-23 00:00:00+00:00,14.206,11.106,16.500002
2021-11-24 00:00:00+00:00,11.456,9.356,0.2
2021-11-25 00:00:00+00:00,12.856,7.006,0.0
2021-11-26 00:00:00+00:00,15.706,4.9560003,6.1
2021-11-27 00:00:00+00:00,18.256,13.706,4.7
2021-11-28 00:00:00+00:00,17.306,13.206,5.3
2021-11-29 00:00:00+00:00,21.656,11.656,11.9
2021-11-30 00:00:00+00:00,14.906,6.556,10.700001
2021-12-01 00:00:00+00:00,10.656,4.256,0.0
2021-12-02 00:00:00+00:00,13.7560005,9.5060005,0.0
2021-12-03 00:00:00+00:00,17.106,12.306,0.0
2021-12-04 00:00:00+00:00,15.2560005,10.606,6.6
2021-12-05 00:00:00+00:00,15.056,9.956,0.0
2021-12-06 00:00:00+00:00,17.506,10.556,0.0
2021-12-07 00:00:00+00:00,16.856,9.856,4.1
2021-12-08 00:00:00+00:00,11.406,7.756,2.0
2021-12-09 00:00:00+00:00,13.5060005,7.106,0.2
2021-12-10 00:00:00+00:00,16.756,10.2560005,6.6
2021-12-11 00:00:00+00:00,17.156,11.906,0.0
2021-12-12 00:00:00+00:00,15.7560005,11.406,18.199999
2021-12-13 00:00:00+00:00,13.606,9.806,8.4
2021-12-14 00:00:00+00:00,12.706,8.556,10.500002
2021-12-15 00:00:00+00:00,7.9560003,5.006,9.4
2021-12-16 00:00:00+00:00,6.056,4.406,5.9999995
2021-12-17 00:00:00+00:00,6.406,4.556,7.600001
2021-12-18 00:00:00+00:00,5.7060003,4.2060003,3.7
2021-12-19 00:00:00+00:00,6.9560003,-0.244,1.1
2021-12-20 00:00:00+00:00,7.906,2.056,1.2
2021-12-21 00:00:00+00:00,6.056,-1.6439999,0.1
2021-12-22 00:00:00+00:00,3.9559999,-1.844,0.0
2021-12-23 00:00:00+00:00,3.7059999,-1.594,0.3
2021-12-24 00:00:00+00:00,8.106,0.056,0.0
2021-12-25 00:00:00+00:00,12.056,7.256,0.0
2021-12-26 00:00:00+00:00,14.0060005,10.706,0.0
2021-12-27 00:00:00+00:00,15.356,12.206,0.0
2021-12-28 00:00:00+00:00,15.356,10.856,0.0
2021-12-29 00:00:00+00:00,13.856,9.556,5.3999996
2021-12-30 00:00:00+00:00,16.506,9.106,1.3000001
2021-12-31 00:00:00+00:00,10.106,5.106,0.0
2022-01-01 00:00:00+00:00,9.356,5.856,1.8000001
2022-01-02 00:00:00+00:00,11.7560005,4.156,0.90000004
2022-01-03 00:00:00+00:00,11.356,6.106,0.0
